2022-07-23 14:07:18,025 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:07:18,025 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:07:18,026 - INFO - Time cost: 0.22s
2022-07-23 14:08:13,452 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:08:13,453 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:08:17,814 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:08:17,950 - INFO - 当前持仓：0
2022-07-23 14:08:17,951 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:08:17,951 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:08:17,951 - INFO - Time cost: 0.14s
2022-07-23 14:09:13,669 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:09:13,669 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:09:17,825 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:09:18,049 - INFO - 当前持仓：0
2022-07-23 14:09:18,050 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:09:18,051 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:09:18,051 - INFO - Time cost: 0.23s
2022-07-23 14:10:13,438 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:10:13,438 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:10:17,836 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:10:18,026 - INFO - 当前持仓：0
2022-07-23 14:10:18,027 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:10:18,028 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:10:18,028 - INFO - Time cost: 0.19s
2022-07-23 14:11:13,674 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:11:13,675 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:11:17,838 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:11:18,014 - INFO - 当前持仓：0
2022-07-23 14:11:18,014 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:11:18,015 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:11:18,015 - INFO - Time cost: 0.18s
2022-07-23 14:12:13,429 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:12:13,430 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:12:17,852 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:12:17,966 - INFO - 当前持仓：0
2022-07-23 14:12:17,967 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:12:17,967 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
